city,state,country,dim_1,dim_2,dim_3,dim_4
Milford,IA,US,-0.020564519,-0.01982427,-0.0028744463,-0.022905735
IronRiver,MI,US,-0.024905216,0.006675187,0.012624996,-0.022222985
PalmerLake,CO,US,-0.044887647,-0.010127763,0.028232383,-0.0016931911
WisconsinDells,WI,US,-0.0069422466,-0.014143064,-0.022346716,-0.036863983
DryRidge,OH,US,0.05593751,-0.020820312,0.008901252,-0.04736587
Prescott,AR,US,-1.938385e-05,-0.03717999,0.06062756,0.02449381
Royston,GA,US,0.05693015,-0.012900876,0.023532394,0.028604921
Villalba,Villalba,PR,-0.06838464,-0.013628896,0.06055277,0.009830705
Shenandoah,TX,US,-0.0014823779,-0.008626117,0.054513518,0.060723253
West,TX,US,-0.009230715,-0.03269373,0.0653012,0.030993551
Penbrook,PA,US,0.010676855,0.09239875,0.014350456,-0.02558203
GenoaCity,WI,US,0.0010516441,-0.012344627,-0.033319462,-0.03332201
FobesHill,WA,US,-0.043134715,-0.030159237,-0.056257967,0.006669198
ParkHills,KY,US,0.0591014,-0.023932932,0.015000991,-0.04219334
LuisLlorénsTorres,Juana Díaz,PR,-0.05214367,-0.009632683,0.05673871,0.014387676
Combes,TX,US,-0.022887198,-0.009155876,0.098426595,0.030725498
LakeNacimiento,CA,US,-0.010896379,-0.0087731695,-0.065929905,0.02319633
Tonkawa,OK,US,-0.010558536,-0.048009194,0.0219377,-0.0075419266
Sumner,IL,US,0.031566095,-0.023308955,0.005938713,-0.03753532
DayHeights,OH,US,0.046152607,-0.013663919,0.008130392,-0.041875564
WoodlawnBeach,FL,US,0.01773968,0.0063561285,0.00443542,0.041117676
HawaiianAcres,HI,US,-0.044864837,-0.004034767,0.039816074,-0.0007534509
TangeloPark,FL,US,0.019297618,0.024557859,-0.017823331,0.041572418
NagsHead,NC,US,0.0044661253,0.009031489,-0.001611477,0.0048468993
Sherrill,NY,US,-0.012474203,0.043836784,0.02170282,-0.018079659
Ferris,TX,US,0.00011610624,-0.036897738,0.054948084,0.023759626
Smithsburg,MD,US,0.022351146,0.075156845,0.010756695,-0.023414558
Lochsloy,WA,US,-0.05709562,-0.018331815,0.009842424,-0.0016867798
FortHall,ID,US,-0.02764682,-0.01878438,0.0074398555,-0.0030754034
Bayfield,CO,US,-0.032842796,-0.0021871664,0.009184045,0.0058939704
Redwood,OR,US,-0.0221281,-0.0023107596,-0.063032806,0.015402588
ClarenceCenter,NY,US,-0.0019276327,0.04641277,-0.0065091127,-0.017893381
Akron,NY,US,-0.004778831,0.041614607,-0.005860423,-0.014923511
Hayti,MO,US,0.030071262,-0.039753012,0.0148007,0.006836989
IndianHills,KY,US,0.055520628,-0.034167975,0.009594723,-0.047213554
Yountville,CA,US,-0.010656413,0.005732188,-0.054881874,0.0057327077
Gloverville,SC,US,0.04456176,-0.005028678,-0.01706833,0.037240267
NewRichmond,OH,US,0.04687859,-0.017047666,0.018506614,-0.039939597
Newberry,MI,US,-0.016817011,0.012553906,0.007202045,-0.014880135
Irvine,KY,US,0.046278454,-0.01553453,0.037153482,-0.01915404
WoodburyHeights,NJ,US,0.025244815,0.09481359,-0.048223853,-0.0055544283
Evansville,WY,US,-0.032312248,-0.007024795,0.049077015,0.008840546
Ellsworth,KS,US,-0.020885244,-0.03609728,0.025537066,-0.012876606
Kenova,WV,US,0.0543035,-0.0038542554,0.030932495,-0.029644052
Murfreesboro,NC,US,0.028090214,0.027351888,0.009357699,-0.0045342427
Springfield,KY,US,0.04425381,-0.02088206,0.03509658,-0.021055304
Lula,GA,US,0.047831547,-0.008866429,0.030106463,0.026318798
BalHarbour,FL,US,-0.006555354,0.026446017,0.006547182,0.020462818
Hartley,CA,US,-0.001750413,0.0053841444,-0.09131594,0.0071838545
EastNorwich,NY,US,-0.0101428,0.098268926,-0.042622384,0.0141959535
SouthernShores,NC,US,0.00742848,0.011574655,-0.006624301,0.0050714584
Lopezville,TX,US,-0.023845823,-0.0048770835,0.09157065,0.03364378
Lykens,PA,US,0.0063890796,0.069855236,0.017525429,-0.017541377
SouthAlamo,TX,US,-0.023845823,-0.0048770835,0.09157065,0.03364378
SummitHill,PA,US,8.0205034e-05,0.07450775,0.010491198,-0.00783944
Alva,FL,US,0.016659662,0.025663609,0.015281037,0.045569308
NorthBarrington,IL,US,0.003170484,-0.016646042,-0.03320529,-0.03761413
DeerLodge,MT,US,-0.032858305,-0.012805588,0.023480276,0.003669036
Flemingsburg,KY,US,0.0438802,-0.012621514,0.038287442,-0.03325747
Ramseur,NC,US,0.055422712,0.015255224,0.016610777,0.009402303
Graymoor-Devondale,KY,US,0.055520628,-0.034167975,0.009594723,-0.047213554
ThePlains,OH,US,0.034932576,0.009561375,0.03471616,-0.04857617
Westville,IL,US,0.022205044,-0.022730261,0.0063945036,-0.03945836
UniversityPark,NM,US,-0.03237519,0.002483249,-0.014681091,0.008545229
Horace,ND,US,-0.020075174,-0.01849079,-0.016341705,-0.016019685
Portageville,MO,US,0.030626325,-0.036854178,0.014897126,0.0034295518
NationalPark,NJ,US,0.025244815,0.09481359,-0.048223846,-0.0055544283
Bunnell,FL,US,0.021622088,0.015932404,0.00015650131,0.04657415
LakeCherokee,TX,US,0.0009515354,-0.031105384,0.069762446,0.043859355
Trenton,FL,US,0.03127749,0.0092792725,0.00027300604,0.050975047
Stamford,TX,US,-0.029830106,-0.04143192,0.058043547,0.011518779
EastGreenville,PA,US,0.009515098,0.09128333,0.003745201,-0.009900934
Malakoff,TX,US,-0.006780213,-0.02622088,0.07212194,0.033344127
Dover,FL,US,0.021799125,0.026923586,-0.009863347,0.049594447
MunsonsCorners,NY,US,-0.013811198,0.04199297,0.025816662,-0.017262941
Dresden,TN,US,0.031775653,-0.035958238,0.02465826,0.0075185997
Iuka,MS,US,0.04218642,-0.016648863,0.037625715,0.030831486
Newton,IL,US,0.026447399,-0.022915887,0.006298086,-0.038018715
Watkinsville,GA,US,0.05478307,-0.0114566935,0.010927132,0.04072148
Seagraves,TX,US,-0.03802969,-0.023205955,0.03470369,0.004196563
Niantic,CT,US,-0.022062931,0.059261385,-0.021762092,0.0030615341
VenetianVillage,IL,US,0.0010599493,-0.0105858315,-0.037850454,-0.037633486
Keeseville,NY,US,-0.024576584,0.043082695,0.016015906,-0.012611184
KachinaVillage,AZ,US,-0.030192746,-0.0025200062,-0.013634348,0.0065673157
Elgin,SC,US,0.057846673,-0.0065399297,-7.1061775e-05,0.02155922
LibertyHill,TX,US,-0.020827265,-0.024709765,0.08459703,0.034785572
Sterlington,LA,US,0.023615848,-0.02728986,0.016428387,0.052957233
Ozona,TX,US,-0.044065244,-0.017584434,0.0730911,0.019857746
Milaca,MN,US,-0.021911366,-0.008756206,-0.016867027,-0.02885878
BartonCreek,TX,US,-0.007814526,-0.024680821,0.06965223,0.033537302
PrinceFrederick,MD,US,0.022796484,0.05388594,-0.011387094,-0.014470326
NorthSiouxCity,SD,US,-0.018873177,-0.026486976,-0.011901834,-0.025440803
CumberlandCenter,ME,US,-0.02528515,0.050300643,0.014880131,-0.0010810229
Weedsport,NY,US,-0.014787011,0.04294163,0.026859121,-0.022830373
Allendale,SC,US,0.045034897,-0.00067101035,-0.016379138,0.036520563
LasLomas,CA,US,-0.00636211,0.001974687,-0.078497685,0.005510717
Simpsonville,KY,US,0.045539018,-0.021670427,0.023142096,-0.035988916
Churchill,PA,US,0.041626003,0.045968894,0.022642685,-0.05723139
Somerset,WI,US,-0.023722619,-0.013671009,-0.020095551,-0.034940086
EastSyracuse,NY,US,-0.011433129,0.04487461,0.022967922,-0.022379506
Cutten,CA,US,-0.022223316,0.0061826347,-0.03685124,0.02144819
Florida,NY,US,-0.0041875304,0.07896366,0.022396766,-0.009761361
Cornwall-on-Hudson,NY,US,-0.0058387327,0.094165646,0.016989104,0.0019192855
Loogootee,IN,US,0.035435215,-0.021623988,0.014874339,-0.037352663
Chaffee,MO,US,0.030034034,-0.026659109,0.01767756,-0.016042974
Hooks,TX,US,0.0010771058,-0.037547812,0.05276628,0.03480331
NewHope,AL,US,0.049657706,-0.0053751674,0.031074671,0.03689618
Woodlynne,NJ,US,0.020514553,0.11317115,-0.050118558,-0.00086889387
Wailua,HI,US,-0.054671746,-0.006714511,0.038980618,-0.0050955047
Lakeview,OR,US,-0.03301416,0.00080658845,0.0115332585,0.010379719
SwiftTrailJunction,AZ,US,-0.035079453,0.009023666,-0.034894057,0.0055056433
CabanaColony,FL,US,-0.0058998074,0.00814475,0.030697813,0.028160295
CastleRock,WA,US,-0.036911868,-0.020556528,-0.019455325,0.015493413
BlueHills,CT,US,-0.008593312,0.094854385,-0.013885965,0.0075879106
Schulenburg,TX,US,-0.014595845,-0.013758686,0.07788116,0.042483807
Girard,PA,US,0.0059795207,0.037021946,0.00048323153,-0.02900503
Hortonville,WI,US,-0.012301625,0.00018476322,-0.014790788,-0.031236924
LaFayette,AL,US,0.04998262,-0.0044844947,0.023309674,0.05900195
BraddockHeights,MD,US,0.022100968,0.07783666,0.00825384,-0.023120845
Natalbany,LA,US,0.032725785,0.0137293795,0.03074824,0.05558719
Womelsdorf,PA,US,0.010560107,0.090626396,0.008506896,-0.018647674
MonmouthJunction,NJ,US,0.012676043,0.10712494,-0.020764714,-0.0009065677
SouthOroville,CA,US,-0.009306596,0.008520815,-0.09825055,0.007455977
NewMadrid,MO,US,0.031182323,-0.037558727,0.015591433,-0.0029324691
Wise,VA,US,0.03630862,0.001971203,0.03556401,-0.005429113
SandsPoint,NY,US,0.005833769,0.12342139,-0.05586285,0.012505908
SpringLake,NJ,US,-0.007632441,0.073407605,-0.03873708,0.010861909
EagleLake,FL,US,0.021224115,0.021856105,-0.0074998233,0.044493392
ChannelIslandsBeach,CA,US,-0.0076523433,-0.01737166,-0.08365121,0.0094337575
Roslyn,NY,US,-0.0101428,0.098268926,-0.042622384,0.0141959535
Wyncote,PA,US,0.03279017,0.123400815,-0.040858313,-0.0077913976
Jacksonwald,PA,US,0.008930091,0.08974853,0.0043250015,-0.011614281
Lodi,OH,US,0.02866694,0.016703205,0.0009855754,-0.050346326
Jacksonville,OR,US,-0.007068172,0.006795526,-0.08411204,0.016365854
Poplarville,MS,US,0.027498113,0.012844009,0.031634476,0.05253343
SixMileRun,NJ,US,0.012676042,0.10712494,-0.020764714,-0.0009065714
GrapeCreek,TX,US,-0.04093204,-0.026688922,0.068746954,0.016388785
Davis,OK,US,-0.012665041,-0.043486234,0.04696086,0.0067099812
Hildale,UT,US,-0.025039623,0.003941691,-0.014934339,0.007407425
Gladwin,MI,US,-0.014905275,0.019498333,-0.004863316,-0.029284637
ScottAFB,IL,US,0.02844713,-0.024558526,-0.006966433,-0.038145177
Pocasset,MA,US,-0.026090262,0.03863237,-0.019334354,0.010891441
Marks,MS,US,0.027440375,-0.035196315,0.020200297,0.03668549
CliffwoodBeach,NJ,US,0.010278502,0.10365838,-0.038236536,0.0011973076
Valley,NE,US,-0.01404913,-0.030148048,-0.008692152,-0.028701078
WestBurlington,IA,US,0.006201449,-0.035643328,-0.0053044725,-0.040907662
Alderton,WA,US,-0.05798755,-0.024909858,-0.023876859,0.0088335695
Woodbury,TN,US,0.047226846,-0.011988106,0.025434678,0.017193258
BowlingGreen,FL,US,0.016930133,0.023752576,0.0088322535,0.045081656
Lawnside,NJ,US,0.02003752,0.09133475,-0.050827295,0.0007758995
HalfwayHouse,PA,US,0.012808168,0.09501565,0.0018448845,-0.014088224
GreatNeckEstates,NY,US,0.005833769,0.12342139,-0.05586285,0.012505908
PembertonHeights,NJ,US,0.0039056572,0.08732464,-0.03903793,0.0036644246
CherryValley,IL,US,0.006950688,-0.026843727,-0.03308688,-0.035118002
Brandenburg,KY,US,0.042539798,-0.026265224,0.027236443,-0.030875377
Chincoteague,VA,US,0.005822389,0.029870711,-0.016845057,0.001314561
CentralCity,NE,US,-0.028588172,-0.02610159,0.010644215,-0.023748953
Bartlett,TX,US,-0.012409654,-0.023122083,0.07535269,0.03293773
Colfax,WA,US,-0.037809614,-0.0130094215,-0.007726552,-0.0029540905
Ridgemark,CA,US,-0.013520002,0.0035834408,-0.053254023,0.009913733
AberdeenProvingGround,MD,US,0.008980143,0.08100826,-0.017623318,-0.016284816
PearlBeach,MI,US,0.0054740547,0.034821596,-0.019922394,-0.026981642
BuckeyeLake,OH,US,0.03358352,0.014638199,0.01622296,-0.05347853
LakeWilderness,VA,US,0.025913157,0.06418531,0.021552453,-0.020881226
Williamstown,WV,US,0.037745394,0.0171926,0.032367203,-0.045802705
BaldKnob,AR,US,0.021676147,-0.04375234,0.031172412,0.013271545
FearringtonVillage,NC,US,0.05777229,0.022542695,0.015032971,0.009637191
Bushnell,IL,US,0.008032345,-0.031776585,-7.31796e-05,-0.036557302
ShadyShores,TX,US,-0.013025159,-0.046150874,0.045978677,0.00928233
HomesteadValley,CA,US,-0.026239991,-0.01586567,-0.058960617,0.01609554
Ava,MO,US,-0.0011020958,-0.043659322,0.052236754,-0.015029862
MountainView,AR,US,0.0098485295,-0.042400062,0.058156107,0.0074045304
Knightstown,IN,US,0.029041214,-0.019207822,0.0005930884,-0.041437
NorthBrowning,MT,US,-0.030066952,-0.003609798,0.030948864,0.0043671895
ShrubOak,NY,US,-0.009710163,0.09022846,0.0111081125,0.0053664036
Brackettville,TX,US,-0.035674077,-0.015955165,0.080407456,0.027973957
Lawrenceville,VA,US,0.04187546,0.040242933,0.018336175,-0.008398898
MeadowGlade,WA,US,-0.028146949,-0.031861734,-0.035722133,0.0085494
ZephyrhillsNorth,FL,US,0.018979048,0.027649209,-0.0056391354,0.047440127
Galena,KS,US,-0.0024953159,-0.05145349,0.0436006,-0.009710322
BelleMeade,TN,US,0.05887815,-0.028982937,0.017083071,0.018694226
Oasis,CA,US,-0.025641054,-0.012300817,-0.051445678,0.021084115
Covington,OH,US,0.02935166,3.005378e-05,0.004850863,-0.04533676
Youngwood,PA,US,0.041164044,0.03400371,0.024758067,-0.047005206
Fairfax,IA,US,0.0011853059,-0.035117075,-0.016183155,-0.030493239
ChenangoBridge,NY,US,-0.017301407,0.056057803,0.039066873,-0.02017538
DavidCity,NE,US,-0.021745209,-0.026864104,0.0064810673,-0.024513716
Rushville,IL,US,0.008215826,-0.031394888,0.008141323,-0.038633566
Roebuck,SC,US,0.06307206,-0.007801923,0.014506045,0.022210835
GoldBeach,OR,US,-0.03194418,-0.005799401,0.016336856,0.019099569
KellyRidge,CA,US,-0.02345282,0.0017527872,-0.027558047,0.0023603283
Swartzville,PA,US,0.015771208,0.08804507,0.004126152,-0.019383917
Norco,LA,US,0.031362217,0.009189752,0.013982434,0.058677
CrownHeights,NY,US,-0.0057325503,0.09408755,0.023560494,-0.0010418253
Biscoe,NC,US,0.053047508,0.010915355,0.015503169,0.010309508
Kewaunee,WI,US,-0.015069531,0.007880238,-0.0160483,-0.027149525
Mountville,PA,US,0.013067183,0.08863767,-0.0034627453,-0.018527992
Meadowood,PA,US,0.022659615,0.0486774,0.02492658,-0.055024702
Eufaula,OK,US,-0.010780629,-0.044879105,0.053803608,-0.00035040826
Chico,WA,US,-0.04193237,-0.026956372,-0.026189636,-0.009879758
Poplar,MT,US,-0.026070576,-0.02145129,-0.0005771162,-0.007026184
LakeWissota,WI,US,-0.024600824,-0.011935191,-0.015600019,-0.03694085
Almont,MI,US,-0.002248079,0.030795736,-0.015590009,-0.030694207
Kingman,KS,US,-0.02286917,-0.039142113,0.027318658,-0.009883957
MountMorris,MI,US,-0.004217421,0.019052757,-0.01711952,-0.029625364
ShellPoint,SC,US,0.021965675,0.010020408,-0.02911561,0.042063426
Ajo,AZ,US,-0.029204683,-0.0004320703,-0.02226361,0.008755563
Watonga,OK,US,-0.023885075,-0.044574477,0.035558186,0.0031256757
Marion,KY,US,0.03654894,-0.027871262,0.024284018,-0.016104447
DeLeonSprings,FL,US,0.019560736,0.021271816,0.00062265794,0.046622634
Hypoluxo,FL,US,-0.006392053,0.010151239,0.025688102,0.028430343
Statham,GA,US,0.05660289,-0.009545742,0.016369164,0.034648567
EastOakdale,CA,US,-0.0022925448,0.010815931,-0.12374155,0.020686062
WestGrove,PA,US,0.016456302,0.084208235,-0.010825272,-0.010245795
EagleCrest,OR,US,-0.037627056,-0.0056152735,-0.0006795133,0.008288228
JeanLafitte,LA,US,0.021802166,0.006116131,0.0070340172,0.048879173
Gambrills,MD,US,0.024732959,0.0779583,-0.017892433,-0.02121507
Whitesboro,NJ,US,-0.0026928473,0.042122982,-0.016299907,0.003548715
Thayer,MO,US,0.012858341,-0.039303202,0.049423236,-0.0076326244
Ashland,NE,US,-0.011759588,-0.029381493,-0.0045547015,-0.028644016
Stigler,OK,US,-0.008826529,-0.046983313,0.06031283,0.003077255
HollyHills,CO,US,-0.011767423,-0.018238539,-0.03440023,0.010820296
MountainIron,MN,US,-0.022756224,-0.0030455643,0.010256218,-0.023035143
RioGrande,NJ,US,-0.0026928473,0.042122982,-0.016299907,0.003548715
Hanapepe,HI,US,-0.0498529,-0.006056025,0.04366637,0.00012541935
Homer,LA,US,0.007623679,-0.021511203,0.057808213,0.046867833
HaciendaSanJosé,Caguas,PR,-0.06386232,-0.018630756,0.056728646,0.010197957
Canadian,TX,US,-0.032187697,-0.035506852,0.031993587,0.002160564
Arcola,IL,US,0.019059896,-0.018377598,0.002593757,-0.03527178
NorthCatasauqua,PA,US,0.00947989,0.102385245,-0.002162438,-0.009422176
St.Clair,PA,US,0.0026653656,0.07149676,0.016461642,-0.01577671
Carson,WA,US,-0.045434516,-0.018387275,-0.004738012,-0.0030897604
LakeCity,GA,US,0.06821554,-0.0073797964,-0.019859591,0.05082276
Chatfield,MN,US,-0.02418571,-0.013885482,-0.011933673,-0.02907599
PortLudlow,WA,US,-0.033283744,-0.023018798,-0.02555982,-0.01523178
BigCoppittKey,FL,US,-0.011598787,0.017876422,0.049749292,0.031788588
ShorewoodForest,IN,US,0.029522315,-0.011722916,-0.03715241,-0.03708417
Wilton,IA,US,0.006902506,-0.03616474,-0.018075531,-0.036010657
Moscow,PA,US,-0.008015781,0.06331578,0.026494881,-0.013741982
Lyndonville,VT,US,-0.028223844,0.032000218,0.01896381,-0.009117395
Homedale,ID,US,-0.020078452,-0.013363377,-0.034856364,0.009576376
CastlePoint,MO,US,0.03364502,-0.04039199,-0.016198933,-0.043805983
Carrabelle,FL,US,0.015878106,0.001470286,0.009124616,0.04423021
PotalaPastillo,Juana Díaz,PR,-0.0536397,-0.009009937,0.061409015,0.015407222
ParkView,IA,US,0.012261426,-0.043598954,-0.029447837,-0.0408221
Perkins,OK,US,-0.00635595,-0.05043185,0.036218353,-0.0074680466
Minster,OH,US,0.02686229,0.0025853706,0.0017556454,-0.044701573
Owensville,MO,US,0.0072756363,-0.045492,0.034984358,-0.030405035
Hillsboro,KS,US,-0.016004516,-0.042406436,0.021711303,-0.01821347
CountrySquireLakes,IN,US,0.033770766,-0.020115871,0.017772902,-0.037217118
ClearbrookPark,NJ,US,0.014221053,0.109287426,-0.031906426,-0.00034718588
Amery,WI,US,-0.025130002,-0.009166395,-0.013216495,-0.034335572
TiltonNorthfield,NH,US,-0.024564998,0.053661183,0.012769071,-0.004911048
Warden,WA,US,-0.03307307,-0.019049747,-0.05566971,-0.0107745
BarNunn,WY,US,-0.030941375,-0.0076009054,0.043138348,0.008006113
Aguada,Aguada,PR,-0.08234797,-0.0073295427,0.07777591,0.007905317
Cache,OK,US,-0.02474026,-0.04178924,0.036447644,0.0037207913
Bayview,CA,US,-0.022223316,0.0061826347,-0.03685124,0.02144819
NortheastIthaca,NY,US,-0.01702512,0.045972288,0.031784765,-0.019925188
OsageCity,KS,US,-0.010629824,-0.04529248,0.02270349,-0.024591269
PleasantHill,PA,US,0.0049426807,0.08403153,0.013884824,-0.020597264
Gleed,WA,US,-0.024888013,-0.019897861,-0.0596,-0.01064093
Penngrove,CA,US,-0.004780805,0.0067108613,-0.0767823,0.008562489
MonumentBeach,MA,US,-0.02993581,0.04296301,-0.014979104,0.008757721
Douglas,MI,US,-0.0030947435,0.0017228452,-0.009699815,-0.034625202
Daleville,VA,US,0.04191666,0.028661026,0.044038814,-0.024271443
Kenhorst,PA,US,0.011046689,0.09593898,0.0033409097,-0.01663554
Roseau,MN,US,-0.020272873,-0.01566273,-0.0007409265,-0.013068161
Richmond,UT,US,-0.026763817,-0.017925031,0.006605897,0.002588795
NorthCrossett,AR,US,0.017887408,-0.02588734,0.037980463,0.040295236
LakeHelen,FL,US,0.019049447,0.024200095,-0.0048914286,0.045056067
Brockway,PA,US,0.0026693954,0.04883983,0.029187942,-0.046559025
OakGrove,VA,US,0.0381899,0.08920708,-0.0066637825,-0.021659974
Bennett,CO,US,-0.027609672,-0.018582394,0.011867036,0.003939805
Linden,AZ,US,-0.03147334,-0.0031831323,-0.004405682,0.003626606
Seward,AK,US,-0.03589843,-0.0025475824,0.025546132,-0.007392294
OcontoFalls,WI,US,-0.017903443,0.009087305,-0.0063676387,-0.03231707
LakeArthur,LA,US,0.011154896,0.0046169627,0.035635076,0.047669798
VillageofGrossePointeShores,MI,US,0.008155353,0.037056327,-0.026261725,-0.030777674
Rosita,TX,US,-0.030586785,-0.007362573,0.0687661,0.031415068
NorthKingsville,OH,US,0.0061377687,0.037612278,-0.00152994,-0.027823757
Guntown,MS,US,0.036222655,-0.021796314,0.037859257,0.034612406
BeachCity,TX,US,0.0070059067,-0.002631518,0.031597555,0.053168133
CircleD-KCEstates,TX,US,-0.016026694,-0.017794233,0.07549292,0.038984172
ParkCity,TN,US,0.050624102,-0.0042370753,0.027008807,0.029200519
McGovern,PA,US,0.047467258,0.030382607,0.020361148,-0.049251698
Poydras,LA,US,0.02154537,0.008574313,0.013166276,0.04696835
Winnie,TX,US,0.0075681033,-0.0023162675,0.04790523,0.052718345
Marshville,NC,US,0.059440326,0.0026984892,-0.0051149633,0.021474242
LittleFlock,AR,US,-0.002592103,-0.047845073,0.05702091,-0.004757569
SneadsFerry,NC,US,0.02171321,0.0066067837,-0.011535311,0.008245855
KnobNoster,MO,US,-0.006058643,-0.036340054,0.030895052,-0.03319026
HeritageLake,IN,US,0.021710338,-0.020188235,0.0056992145,-0.04590991
RisingSun,MD,US,0.014359635,0.08062318,-0.0091561405,-0.011389034
SaleCreek,TN,US,0.04664093,-0.004099936,0.020573674,0.014841358
Sisters,OR,US,-0.03417489,-0.0103619015,0.009203232,0.0027861819
Munising,MI,US,-0.015611644,0.015881015,0.011137077,-0.014269046
Greenwood,PA,US,0.00831437,0.05890861,0.021729428,-0.04464477
TyndallAFB,FL,US,0.016320115,-0.0017698703,0.008374885,0.045705747
SouthPadreIsland,TX,US,-0.012731255,-0.008738446,0.106648706,0.031720594
WestHammond,NM,US,-0.01806915,-0.012601501,-0.021219375,0.0096131945
Lindsay,OK,US,-0.014138018,-0.043660875,0.042930365,0.0052638906
Brighton,AL,US,0.050726812,-0.00814677,0.0006907581,0.056425925
NortonCenter,MA,US,-0.020975823,0.07254295,-0.005050638,-0.0044849883
HarveysLake,PA,US,-0.010950756,0.063743435,0.03415622,-0.01730459
CentralHeights-MidlandCity,AZ,US,-0.027054865,0.005890595,-0.029754842,0.0116713615
PineMountainLake,CA,US,-0.02373859,0.0090832785,-0.03804127,0.010729804
Sublimity,OR,US,-0.038819596,-0.021625869,-0.030175693,0.01920278
BethelHeights,AR,US,-0.0039501926,-0.044006757,0.056211762,-0.0038014315
Voorheesville,NY,US,-0.010565247,0.059998225,0.0198893,-0.009139446
RoseHills,CA,US,-0.0070920964,-0.017955339,-0.17084737,0.021930214
PlainsboroCenter,NJ,US,0.012676043,0.10712494,-0.020764714,-0.0009065677
